Pic ID,Date,Bank Name,Zipcode,State,Amount
13994,9/12/2021,huntington,44438,OH,
13995,9/12/2021,community bank,10002,NY,500
13996,9/12/2021,first national bank,16150,PA,389.32
13996,9/12/2021,first national bank,16148,PA,
13998,9/12/2021,,16146-2609,PA,"1,037.65"
14000,9/12/2021,,44438-9709,OH,700
14006,9/12/2021,,70123,LA,466
14007,9/12/2021,chase,53201,WI,886.11
14007,9/12/2021,chase,70123-2710,LA,
14008,9/12/2021,chase,70118-5822,LA,
14011,9/12/2021,hancock whitney,70115,LA,525
14012,9/12/2021,hancock whitney,70001-3234,LA,554
14013,9/12/2021,hancock whitney,70123-2022,LA,534
14014,9/12/2021,wells fargo,70117,LA,784.02
14014,9/12/2021,hancock whitney,,,
14015,9/12/2021,capital one,70003,LA,500
14016,9/12/2021,capital one,70062,LA,202
14016,9/12/2021,capital one,,,20
14018,9/12/2021,capital one,70127,LA,830
14020,9/12/2021,,71106,LA,"1,350.00"
14021,9/12/2021,capital one,70123,LA,983.24
14023,9/12/2021,regions,70124-2216,LA,812.31
14024,9/12/2021,regions,70124,LA,978.97
14025,9/12/2021,regions,70124,LA,
14026,9/12/2021,navy fed,70115-5139,LA,
14027,9/12/2021,federal,70123,LA,474
14028,9/12/2021,,70124,LA,430
14028,9/12/2021,,70835,LA,
14029,9/12/2021,chase,70123-1449,LA,
14029,9/12/2021,chase,70801,LA,
14030,9/12/2021,capital one,70122,LA,448.5
14031,9/12/2021,capital one,70130,LA,200
14032,9/12/2021,regions,70130,LA,275
14032,9/12/2021,regions,70119,LA,
14033,9/12/2021,hancock whitney,70118,LA,4
14033,9/12/2021,hancock whitney,70130,LA,225
14035,10/12/2021,wells fargo,16146-2263,PA,1.485.00
14035,10/12/2021,wells fargo,,,"1,485.00"
14043,10/12/2021,,33431,FL,434.43
14045,10/12/2021,bank of america,11420-1503,NY,10
14046,10/12/2021,citibank,11234,NY,"4,202.14"
14047,10/12/2021,,11420-2133,NY,766
14048,10/12/2021,citibank,11374,NY,
14048,10/12/2021,citi,11435-3426,NY,
14049,10/12/2021,,11435,NY,1.193.23
14050,10/12/2021,citibank,11433-0291,NY,
14050,10/12/2021,citi,11432,NY,
14051,10/12/2021,citibank,11435-5713,NY,
14051,10/12/2021,citi,14727,NY,
14052,10/12/2021,community bank,11420,NY,
14052,10/12/2021,community bank,12007,NY,
14053,10/12/2021,community bank,11435,NY,66
14053,10/12/2021,community bank,14130,NY,
14054,10/12/2021,chase,11420-2035,NY,
14055,10/12/2021,td bank,11422,NY,65
14056,10/12/2021,chase,11420-2327,NY,168.9
14057,10/12/2021,discover,11205-6027,NY,300
14057,10/12/2021,discover,10007,NY,
14058,10/12/2021,citibank,,,2.03
14060,10/12/2021,chase,,,136
14061,10/12/2021,citibank,,,1.8
14062,10/12/2021,wells fargo,,,"9,679.00"
14062,10/12/2021,wells fargo,,,"9,279.00"
14062,10/12/2021,wells fargo,,,869.3
14062,10/12/2021,wells fargo,,,400.66
14062,10/12/2021,wells fargo,,,400
14062,10/12/2021,wells fargo,,,"2,437.00"
14062,10/12/2021,wells fargo,,,"2,421.00"
14062,10/12/2021,wells fargo,,,"2,420"
14062,10/12/2021,wells fargo,,,"2,413.00"
14062,10/12/2021,wells fargo,,,"2,408.00"
14062,10/12/2021,wells fargo,,,175
14064,10/12/2021,,11419-3210,NY,
14065,10/12/2021,,11419-3210,NY,34
14066,10/12/2021,chase,11435-3569,NY,
14066,10/12/2021,chase,14825,NY,
14069,10/12/2021,capital one,10466,NY,272.19
14069,10/12/2021,capital one,,,150.26
14075,10/12/2021,chase,19850-5944,DE,0.001.001.21336
14078,10/12/2021,chase,46808-1322,IN,252
14079,10/12/2021,chase,46804,IN,80
14082,10/12/2021,,18938-1600,PA,70
14083,10/12/2021,pnc bank,18938-1604,PA,4
14090,10/12/2021,capital one,70123,LA,
14093,10/12/2021,capital one,70124,LA,200
14094,10/12/2021,,70003,LA,
14095,10/12/2021,usaa,70001,LA,400
14096,10/12/2021,,70123,LA,448
14097,10/12/2021,capital one,70001,LA,
14098,10/12/2021,capital one,70121,LA,
14100,10/12/2021,pnc bank,08520-3045,NJ,273
14101,10/12/2021,hancock whitney,70123,LA,
14102,10/12/2021,,70062,LA,0
14103,10/12/2021,,70124,LA,5.21
14104,10/12/2021,hancock whitney,70123-5646,LA,69.75
14105,10/12/2021,hancock whitney,70123,LA,30.7
14106,10/12/2021,hancock whitney,,,46.9
14107,10/12/2021,hancock whitney,70087-3230,LA,
14108,10/12/2021,hancock whitney,70123,LA,269.01
14108,10/12/2021,hancock whitney,,,12.05
14109,10/12/2021,hancock whitney,70124,LA,300
14111,11/12/2021,,74133,OK,
14112,11/12/2021,,44216,OH,453
14113,11/12/2021,,22038,VA,360
14113,11/12/2021,,22611-3135,VA,
14114,11/12/2021,federal,33189,FL,
14114,11/12/2021,federal,33172,FL,
14114,11/12/2021,federal,33032,FL,
14115,11/12/2021,,49224-0420,MI,380
14115,11/12/2021,,49224,MI,
14116,11/12/2021,,3740,NH,
14117,11/12/2021,,1583,MA,323
14118,11/12/2021,,24479,VA,323
14119,11/12/2021,,12180,NY,110
14120,11/12/2021,wells fargo,33332,FL,592
14124,11/12/2021,wells fargo,47304-3851,IN,"1,964.00"
14124,11/12/2021,wells fargo,60604,IL,
14125,11/12/2021,wells fargo,,,8
14126,11/12/2021,wells fargo,46802,IN,"5,177.10"
14127,11/12/2021,wells fargo,46808,IN,79.48
14127,11/12/2021,wells fargo,46805-1113,IN,
14129,11/12/2021,,10512,NY,
14129,11/12/2021,,90024,CA,
14130,11/12/2021,,92253,CA,8.14.21
14131,11/12/2021,,18974-1070,PA,75.16
14131,11/12/2021,,,,36.64
14131,11/12/2021,,,,127.2
14132,11/12/2021,,46804,IN,362.69
14132,11/12/2021,,46899,IN,
14133,11/12/2021,huntington,46803,IN,219
14133,11/12/2021,huntington,46783,IN,
14134,11/12/2021,federal credit union,46809,IN,745.84
14134,11/12/2021,federal,46765,IN,
14135,11/12/2021,federal credit union,46774,IN,150
14135,11/12/2021,federal,46803,IN,
14136,11/12/2021,,46802,IN,416.77
14136,11/12/2021,,46706,IN,
14137,11/12/2021,bank of america,95050,CA,
14138,11/12/2021,,95008,CA,83.82
14139,11/12/2021,bank of america,94509,CA,
14139,11/12/2021,bank of america,94531,CA,
14141,11/12/2021,wells fargo,18954-1307,PA,839.1
14141,11/12/2021,wells fargo,94139,CA,"4,980.88"
14141,11/12/2021,wells fargo,08234-5640,NJ,
14142,11/12/2021,,8234,NJ,732
14142,11/12/2021,,8402,NJ,
14143,11/12/2021,td bank,8090,NJ,
14143,12/12/2021,chase,,,"9,870.00"
14146,11/12/2021,chase,8232,NJ,338
14146,11/12/2021,chase,37086,TN,
14147,12/12/2021,wells fargo,20814,MD,"1,180.76"
14149,11/12/2021,,8232,NJ,636
14149,11/12/2021,,8036,NJ,
14150,11/12/2021,,20855,MD,125
14156,11/12/2021,,8232,NJ,
14156,11/12/2021,,8234,NJ,
14157,11/12/2021,,8323,NJ,145.02
14158,11/12/2021,chase,8232,NJ,582
14159,11/12/2021,,8232,NJ,198
14159,11/12/2021,,8050,NJ,
14163,11/12/2021,pnc bank,8234,NJ,75.39
14163,11/12/2021,pnc bank,8201,NJ,
14164,11/12/2021,pnc bank,8234,NJ,121.97
14166,11/12/2021,td bank,8234,NJ,84.79
14167,11/12/2021,,23409,VA,48.98
14167,11/12/2021,,8203,NJ,
14168,11/12/2021,td bank,8226,NJ,"1,189.27"
14169,11/12/2021,bank of america,08231-0385,NJ,105.1
14169,11/12/2021,bank of america,8234,NJ,
14170,11/12/2021,,8260,NJ,6.47
14170,11/12/2021,,08234-5887,NJ,
14171,11/12/2021,,8234,NJ,120.98
14172,11/12/2021,,08234-5887,NJ,549.78
14172,11/12/2021,,8317,NJ,
14173,11/12/2021,,8234,NJ,49.45
14175,11/12/2021,federal credit union,27114-6043,NC,97.4
14175,11/12/2021,federal,27103,NC,
14181,11/12/2021,bank of america,94806,CA,"9,686.69"
14181,11/12/2021,bank of america,33602,FL,
14182,11/12/2021,bank of america,95050,CA,340
14182,11/12/2021,voya institutional trust,55340,MN,
14183,11/12/2021,bank of america,70149,LA,
14196,11/12/2021,financial credit union,33186,FL,638
14197,11/12/2021,northern trust,33176,FL,
14198,11/12/2021,,07013-2337,NJ,
14199,11/12/2021,,07013-3310,NJ,
14200,11/12/2021,citi,7013,NJ,530
14200,11/12/2021,citi,,,360
14202,11/12/2021,federal credit union,7013,NJ,600
14202,11/12/2021,federal,,,17.7
14203,11/12/2021,,7003,NJ,"1,384.55"
14203,11/12/2021,,7701,NJ,
14204,11/12/2021,,33063,FL,25
14204,11/12/2021,,33325,FL,20
14205,11/12/2021,regions,33322,FL,35
14211,11/12/2021,,,,8.7
14212,11/12/2021,,,,20.09
14215,11/12/2021,pnc bank,,,"1,714.70"
14215,11/12/2021,first national bank,,,
14216,11/12/2021,,19041,PA,970.493.3399
14216,11/12/2021,,80013-4753,CO,"3,000"
14216,11/12/2021,,80651,CO,
14216,11/12/2021,,80521-2031,CO,
14216,11/12/2021,,19529,PA,
14217,11/12/2021,chase,80246,CO,489.25
14217,11/12/2021,chase,80027,CO,400
14217,11/12/2021,chase,80129,CO,4
14217,11/12/2021,chase,80620-9152,CO,
14217,11/12/2021,chase,80525,CO,
14218,11/12/2021,bank of america,48226,MI,"19,503.00"
14221,11/12/2021,umb bank,75395-1613,TX,850
14221,11/12/2021,bank of america,48226,MI,240
14221,11/12/2021,,82401,WY,"19,503.00"
14222,11/12/2021,,43218-1140,OH,"54,130.00"
14222,11/12/2021,,80211,CO,402
14222,11/12/2021,,80116,CO,"14,360.33"
14222,11/12/2021,,80134,CO,
14224,11/12/2021,bank of america,19008-3905,PA,355.93
14225,11/12/2021,bank of america,80651,CO,970.493.3399
14225,11/12/2021,bank of america,80521-2031,CO,970.416.5000
14225,11/12/2021,bank of america,19529,PA,9
14225,11/12/2021,bank of america,80522,CO,89
14225,11/12/2021,bank of america,80239-6446,CO,48
14226,11/12/2021,wells fargo,80620-9152,CO,764
14226,11/12/2021,chase,80209,CO,647
14226,11/12/2021,,80433-5307,CO,
14227,11/12/2021,chase,80027,CO,50
14227,11/12/2021,chase,80016,CO,400
14227,11/12/2021,chase,26059,WV,140
14229,11/12/2021,,68103-2226,NE,"5,032.00"
14230,11/12/2021,,56468,MN,
14232,11/12/2021,wells fargo,97008,OR,649.43
14246,11/12/2021,chase,33467-2217,FL,416
14246,11/12/2021,chase,,,166
14247,11/12/2021,chase,43065-8659,OH,468.4
14248,11/12/2021,chase,,,227.4
14249,11/12/2021,chase,11946,NY,
14250,11/12/2021,chase,33433-8233,FL,
14251,11/12/2021,bank of america,23628,VA,
14251,11/12/2021,bank of america,33428-4020,FL,
14253,11/12/2021,chase,33428-2935,FL,
14254,11/12/2021,j.p.morgan,33484-8382,FL,
14255,11/12/2021,chase,19961,DE,44
14255,11/12/2021,chase,33434,FL,
14256,11/12/2021,chase,33415,FL,
14257,11/12/2021,chase,,,478
14260,11/12/2021,chase,,,275
14261,11/12/2021,chase,33415-6030,FL,275.7
14263,11/12/2021,chase,48377-4517,MI,400.6
14264,11/12/2021,chase,33441-5181,FL,
14265,11/12/2021,chase,33437-2010,FL,477
14267,11/12/2021,,,,61.45
14267,11/12/2021,,,,61
14269,11/12/2021,,43224-2232,OH,4.5
14275,11/12/2021,chase,43230,OH,20
14275,11/12/2021,chase,,,188.36
14276,11/12/2021,chase,43224,OH,37.58
14276,11/12/2021,chase,43271,OH,130
14276,11/12/2021,chase,43230,OH,
14277,11/12/2021,chase,43054-9251,OH,0
14277,11/12/2021,chase,43230-2460,OH,
14278,11/12/2021,community bank,60162,IL,810.7
14279,11/12/2021,,60302,IL,220
14279,11/12/2021,,60402-1349,IL,
14280,11/12/2021,,,,207.98
14281,11/12/2021,,,,40.38
14282,11/12/2021,,,,43.06
14283,11/12/2021,,,,57.3
14293,11/12/2021,bank of america,19312-2118,PA,
14294,11/12/2021,federal credit union,19115-1314,PA,15
14295,11/12/2021,federal credit union,16329,PA,
14295,11/12/2021,federal,19115-3229,PA,
14296,11/12/2021,state employees credit union,17110-2990,PA,69
14296,11/12/2021,state employees credit union,19115-4804,PA,
14298,11/12/2021,,33183,FL,500
14299,11/12/2021,suntrust,22314,VA,59.13
14299,11/12/2021,ubs,22827,VA,2.6.00
14299,11/12/2021,federal credit union,22304,VA,24
14299,11/12/2021,discover,,,
14300,11/12/2021,,22314,VA,59
14300,11/12/2021,,,,43
14300,11/12/2021,,,,23.31
14316,12/12/2021,,8210,NJ,"2,706.33"
14316,12/12/2021,,8226,NJ,
14316,12/12/2021,,71203,LA,
14317,12/12/2021,chase,08234-5667,NJ,498
14318,12/12/2021,,19803,DE,659.32
14319,12/12/2021,wells fargo,8234,NJ,572.86
14322,12/12/2021,,8406,NJ,333
14341,12/12/2021,first republic bank,35005,AL,"1,920.00"
14341,12/12/2021,first republic bank,35242,AL,
14342,12/12/2021,signature bank,45202,OH,"7,650.00"
14348,12/12/2021,regions,36695,AL,
14353,12/12/2021,bank of america,90245,CA,433
14353,12/12/2021,bank of america,90045,CA,330.88
14355,12/12/2021,,33183,FL,2.212
14355,12/12/2021,,33157,FL,129.12
14359,12/12/2021,wells fargo,33071-7896,FL,4
14360,12/12/2021,wells fargo,34953,FL,7.27
14372,12/12/2021,,33498,FL,473
14387,12/12/2021,,34982-3961,FL,269
14388,12/12/2021,,,,248.5
14389,12/12/2021,,33018,FL,175
14390,12/12/2021,,,,310
14391,12/12/2021,,33184,FL,181
14396,12/12/2021,federal,53220,WI,65
14396,12/12/2021,first citizens bank,4945,ME,590
14396,12/12/2021,citi,53207,WI,300
14396,12/12/2021,,53187-1198,WI,20
14397,12/12/2021,chase,53226-1607,WI,664.67
14397,12/12/2021,chase,53223,WI,45
14397,12/12/2021,chase,53226-1112,WI,297.71
14397,12/12/2021,chase,53220-2419,WI,
14398,12/12/2021,pnc bank,53218-4330,WI,82
14398,12/12/2021,pnc bank,,,80
14398,12/12/2021,pnc bank,,,25
14399,12/12/2021,chase,60173-2077,IL,
14400,12/12/2021,chase,60173,IL,
14401,12/12/2021,chase,97221-2015,OR,400
14402,12/12/2021,td bank,,,24
14402,12/12/2021,td bank,,,11.14.2021
14403,12/12/2021,bank of america,10002,NY,3
14403,12/12/2021,chase,,,12.9.21
14403,12/12/2021,sovereign bank,,,12.1
14403,12/12/2021,citi,,,12
14404,12/12/2021,chase,10606,NY,141
14404,12/12/2021,chase,10017,NY,"1,811.02"
14404,12/12/2021,chase,11237-2614,NY,
14404,12/12/2021,chase,75266-0317,TX,
14404,12/12/2021,chase,10455,NY,
14404,12/12/2021,chase,10002,NY,
14405,12/12/2021,bank of america,19101-0601,PA,98.8
14405,12/12/2021,community bank,43147,OH,32.77
14405,12/12/2021,chase,19176-0299,PA,221.05
14405,12/12/2021,,10002,NY,"2,896.21"
14405,12/12/2021,,40290-1065,KY,"1,560.00"
14405,12/12/2021,,10022-4405,NY,"1,350.00"
14405,12/12/2021,,10087-1117,NY,
14405,12/12/2021,,10472,NY,
14406,12/12/2021,citibank,10002-7425,NY,50
14406,12/12/2021,chase,10002,NY,4
14406,12/12/2021,citi,,,300
14406,12/12/2021,capital one,,,
14406,12/12/2021,cathay bank,,,
14407,12/12/2021,bank of america,,,23
14407,12/12/2021,chase,,,2.32827
14407,12/12/2021,citi,,,158.7
14427,12/12/2021,bank of america,31324-6482,GA,
14440,12/12/2021,,94109,CA,"241,950.49"
14441,12/12/2021,bank of america,95116,CA,"2,984.05"
14441,12/12/2021,bank of america,95033,CA,
14441,12/12/2021,bank of america,95127-3818,CA,
14442,12/12/2021,bank of america,94806,CA,"2,000.00"
14442,12/12/2021,bank of america,94520-3703,CA,
14443,12/12/2021,bank of america,,,125
14444,12/12/2021,bank of america,31296-0001,GA,410.82
14444,12/12/2021,bank of america,4106,ME,"1,410.82"
14444,12/12/2021,bank of america,47302-3094,IN,
14445,12/12/2021,,46818-1703,IN,50
14446,12/12/2021,,33484,FL,160
14448,12/12/2021,ibmsecu,33073,FL,0
14449,12/12/2021,,34987-2822,FL,273
14452,12/12/2021,chase,33484,FL,158
14453,12/12/2021,chase,33064-5035,FL,
14455,12/12/2021,chase,34997-1547,FL,432
14457,12/12/2021,chase,34984-6516,FL,
14495,13-12-2021,,94017,CA,499.3
14495,13-12-2021,,7065,NJ,4
14495,13-12-2021,,15676,PA,"3,002.04"
14495,13-12-2021,,60675-1884,IL,
14495,13-12-2021,,60094-4017,IL,
14495,13-12-2021,,07065-4133,NJ,
14495,13-12-2021,,15675,PA,
14496,13-12-2021,bank of america,19103-4442,PA,
14497,13-12-2021,bank of america,19098,PA,
14497,13-12-2021,bank of america,10024-2540,NY,
14498,13-12-2021,,11791,NY,156.99
14499,13-12-2021,td bank,11207,NY,220
14499,13-12-2021,td bank,10271,NY,
14500,13-12-2021,signature bank,11747,NY,900.83
14500,13-12-2021,signature bank,11520-6326,NY,
14501,13-12-2021,chase,11224,NY,429.53
14501,13-12-2021,chase,11212,NY,
14501,13-12-2021,chase,80841,CO,
14502,13-12-2021,chase,11224,NY,"2,195.96"
14502,13-12-2021,chase,29602-0499,SC,
14503,13-12-2021,wells fargo,11224,NY,20
14503,13-12-2021,wells fargo,7310,NJ,
14504,13-12-2021,signature bank,11224,NY,824.35
14504,13-12-2021,signature bank,7310,NJ,
14505,13-12-2021,signature bank,10459,NY,271.69
14505,13-12-2021,signature bank,11224,NY,
14506,13-12-2021,,11224,NY,64.99
14506,13-12-2021,,10304,NY,
14507,13-12-2021,,11206,NY,271.69
14507,13-12-2021,,,,228.81
14518,13-12-2021,,29416,SC,375
14518,13-12-2021,,28401,NC,
14518,13-12-2021,,21108,MD,
14520,13-12-2021,,21044,MD,4
14520,13-12-2021,,28273,NC,
14521,13-12-2021,chase,22079,VA,"1,253.00"
14521,13-12-2021,chase,28374,NC,
14521,13-12-2021,chase,22192,VA,
14522,13-12-2021,,20901,MD,288.23
14522,13-12-2021,,20018,DC,
14523,13-12-2021,,,,"6,500"
14524,13-12-2021,usaa,80001,CO,"6,135.07"
14525,13-12-2021,federal credit union,22030,VA,
14525,13-12-2021,federal,22193,VA,
14526,13-12-2021,bank of america,22125,VA,628.99
14526,13-12-2021,bank of america,33156-6406,FL,
14527,13-12-2021,wells fargo,22191,VA,0
14528,13-12-2021,,,,"16,966"
14535,13-12-2021,wells fargo,46802,IN,177.1
14536,13-12-2021,wells fargo,94577,CA,385.07
14536,13-12-2021,wells fargo,,,138
14537,13-12-2021,,95765-8233,CA,916.9976042
14537,13-12-2021,,,,723
14538,13-12-2021,wells fargo,19803,DE,99.93
14543,13-12-2021,chase,33433-4903,FL,
14546,13-12-2021,chase,34990-7946,FL,
14549,13-12-2021,bank of america,21214-2507,MD,336.35
14550,13-12-2021,bank of america,33446,FL,405.45
14551,13-12-2021,,90292,CA,
14551,13-12-2021,,90503,CA,
14552,13-12-2021,,33446,FL,4
14552,13-12-2021,,08650-4880,NJ,128
14553,13-12-2021,chase,72231,AR,"1,066.60"
14553,13-12-2021,chase,08234-9662,NJ,
14553,13-12-2021,chase,16354,PA,
14554,13-12-2021,,06102-5073,CT,73.7
14555,13-12-2021,chase,08234-5667,NJ,
14556,13-12-2021,chase,08234-5667,NJ,22
14557,13-12-2021,wells fargo,19803,DE,659.32
14558,13-12-2021,,15483,PA,425
14558,13-12-2021,,8204,NJ,
14559,13-12-2021,wells fargo,8330,NJ,572.86
14560,13-12-2021,wells fargo,8330,NJ,613.05
14561,13-12-2021,first national bank,8406,NJ,333
14561,13-12-2021,first national bank,08234-5100,NJ,
14562,13-12-2021,,8232,NJ,"1,056.12"
14562,13-12-2021,,8217,NJ,
14563,13-12-2021,,,,333
14564,13-12-2021,commerce,08401-7329,NJ,277.16
14565,13-12-2021,chase,11735,NY,100.23
14565,13-12-2021,chase,8232,NJ,
14566,13-12-2021,,08201-2036,NJ,411
14567,13-12-2021,td bank,,,198.26
14568,13-12-2021,citi,19382-4550,PA,"7,321.96"
14568,13-12-2021,citi,19176-0272,PA,610.73833
14568,13-12-2021,citi,,,610.738.3300
14568,13-12-2021,citi,,,20
14571,24-12-2021,chase,70126-4708,LA,163.51
14571,24-12-2021,chase,70126,LA,
14574,13-12-2021,bank of america,11213,NY,314.97
14574,13-12-2021,bank of america,28801,NC,
14575,13-12-2021,chase,,,173.65
14579,13-12-2021,bank of america,10013,NY,425.7
14579,13-12-2021,bank of america,11236,NY,
14593,14-12-2021,chase,60632,IL,870.43
14594,14-12-2021,chase,60632,IL,747.97
14595,14-12-2021,,49720,MI,"2,965.15"
14595,14-12-2021,,60632,IL,
14596,14-12-2021,chase,60608,IL,"2,335.37"
14596,14-12-2021,chase,60632,IL,
14596,14-12-2021,chase,62952,IL,
14598,14-12-2021,chase,60526,IL,297.87
14600,14-12-2021,bank of america,48226,MI,39
14600,14-12-2021,bank of america,,,216
14600,14-12-2021,bank of america,,,"17,466.00"
14601,14-12-2021,,60010,IL,"141,968.62"
14601,14-12-2021,,60616,IL,
14602,14-12-2021,community bank,53105,WI,830.7
14602,14-12-2021,community bank,,,60
14602,14-12-2021,community bank,,,5.830.70
14602,14-12-2021,community bank,,,"26,800.70"
14606,14-12-2021,community bank,53105,WI,"26,300.70"
14607,14-12-2021,chase,60068-5439,IL,91.41
14611,14-12-2021,chase,60602,IL,"51,000.00"
14611,14-12-2021,chase,,,"100,000.00"
14616,14-12-2021,,4092,ME,181.56
14616,14-12-2021,,4106,ME,
14616,14-12-2021,,69125,NE,
14617,14-12-2021,,75373-5568,TX,"2,590.79"
14618,14-12-2021,chase,4735,ME,884.21
14618,14-12-2021,chase,11747,NY,
14618,14-12-2021,chase,4062,ME,
14619,14-12-2021,,4735,ME,"6,300.00"
14619,14-12-2021,,3901,ME,
14620,14-12-2021,bank of america,04106-2313,ME,189.4
14620,14-12-2021,bank of america,2148,MA,
14621,14-12-2021,bank of america,04211-1355,ME,58
14621,14-12-2021,bank of america,04106-2313,ME,
14622,13-12-2021,,28125,NC,"12,300.03"
14622,13-12-2021,,12061,NY,
14622,13-12-2021,,14209,NY,
14622,14-12-2021,,2871,RI,"3,650.86"
14622,14-12-2021,,3878,NH,
14623,14-12-2021,td bank,4092,ME,880
14623,14-12-2021,td bank,4074,ME,445
14624,14-12-2021,,,,"4,175"
14627,14-12-2021,wells fargo,33071,FL,696.59
14629,14-12-2021,wells fargo,33071,FL,"5,939.46"
14630,14-12-2021,bank of america,33065-2367,FL,135
14631,14-12-2021,chase,33321-8725,FL,10.440.00
14632,14-12-2021,chase,95403,CA,"5,000"
14642,14-12-2021,pnc bank,19115-2912,PA,200
14647,14-12-2021,,71119,LA,"5,230.09"
14647,14-12-2021,,92807-1724,CA,
14648,14-12-2021,bank of america,71119,LA,"5,230.09"
14648,14-12-2021,bank of america,92807-1724,CA,
14653,14-12-2021,chase,11236-4816,NY,25
14655,14-12-2021,,11236-5119,NY,
14656,14-12-2021,chase,11236-4607,NY,75
14657,14-12-2021,chase,,,275.64
14658,14-12-2021,,11234,NY,
14659,14-12-2021,,11234-5602,NY,18.99
14660,14-12-2021,,00745-3137,PR,194.5
14660,14-12-2021,,00919-5115,PR,
14661,14-12-2021,,11236,NY,9
14663,14-12-2021,chase,,,120
14664,14-12-2021,td bank,,,155
14666,13-12-2021,suntrust,,,
14673,15-12-2021,,08620-2300,NJ,"2,000.00"
14680,15-12-2021,wells fargo,33177-1712,FL,61
14684,15-12-2021,federal credit union,27404,NC,463
14684,15-12-2021,federal,27401,NC,246
14684,15-12-2021,,10035,NY,235
14684,15-12-2021,,27410,NC,140
14684,15-12-2021,,,,"1,490.23"
14685,15-12-2021,bank of america,27419-1626,NC,347
14685,15-12-2021,cashier's check,27405-9446,NC,215.05
14685,15-12-2021,,49626,MI,2.02
14685,15-12-2021,,27408,NC,17.74
14685,15-12-2021,,58712,ND,140
14686,15-12-2021,,27455,NC,97.12
14686,15-12-2021,,27405-8273,NC,800
14686,15-12-2021,,27405,NC,379.14
14686,15-12-2021,,27407-1692,NC,2
14686,15-12-2021,,27410,NC,154.73
14686,15-12-2021,,,,140
14688,15-12-2021,federal credit union,27404,NC,8.29.21
14688,15-12-2021,federal,27401,NC,463
14688,15-12-2021,,10035,NY,44.34
14688,15-12-2021,,27410,NC,246
14688,15-12-2021,,,,235
14689,15-12-2021,wells fargo,90051,CA,"2,856.00"
14689,15-12-2021,wells fargo,90067,CA,
14689,15-12-2021,wells fargo,90025,CA,
14690,15-12-2021,,92677,CA,
14692,15-12-2021,wells fargo,80026,CO,"9,498.00"
14692,15-12-2021,wells fargo,02940-6168,RI,500
14693,15-12-2021,wells fargo,27517,NC,"16,579.63"
14693,15-12-2021,wells fargo,55164,MN,
14693,15-12-2021,wells fargo,64193,MO,
14694,15-12-2021,wells fargo,94920,CA,
14694,15-12-2021,wells fargo,94941,CA,
14695,14-12-2021,citibank,29209,SC,500
14695,14-12-2021,citi,94545,CA,
14695,14-12-2021,,19720,DE,
14695,15-12-2021,wells fargo,95476,CA,332
14696,15-12-2021,wells fargo,94015-2690,CA,650.755.6999
14696,15-12-2021,wells fargo,,,650.755.6788
14696,15-12-2021,wells fargo,,,314
14697,15-12-2021,wells fargo,20166,VA,
14697,15-12-2021,wells fargo,58056,ND,
14698,15-12-2021,,20171,VA,81.55
14698,15-12-2021,,33102,FL,
14698,15-12-2021,,28150,NC,
14699,15-12-2021,bank of america,85255,AZ,105
14702,15-12-2021,suntrust,33102-8150,FL,"4,819.04"
14702,15-12-2021,suntrust,20006,DC,"100,000"
14702,15-12-2021,suntrust,28150,NC,
14704,15-12-2021,suntrust,33102-8150,FL,940.5
14704,15-12-2021,suntrust,20195,VA,
14706,15-12-2021,suntrust,15238,PA,46
14706,15-12-2021,suntrust,22025,VA,
14708,15-12-2021,suntrust,22313-2032,VA,492.85
14708,15-12-2021,suntrust,33102,FL,10
14709,15-12-2021,suntrust,44114-2321,OH,341.13
14709,15-12-2021,suntrust,48255-0953,MI,"3,040.85"
14709,15-12-2021,suntrust,38120-4127,TN,
14710,15-12-2021,suntrust,12402-5070,NY,"340,000.00"
14710,15-12-2021,suntrust,30302,GA,
14712,15-12-2021,chase,29707,SC,44.4
14712,15-12-2021,bb&t,28277-9656,NC,225.5
14712,15-12-2021,,11739,NY,185
14712,15-12-2021,,28269-0412,NC,
14712,15-12-2021,,28227-5020,NC,
14717,15-12-2021,capital one,10466,NY,72.19
14720,15-12-2021,chase,46809,IN,816.8
14720,15-12-2021,chase,46774,IN,
14720,15-12-2021,chase,40233-6520,KY,
14723,15-12-2021,,46567,IN,
14723,15-12-2021,,46767,IN,
14724,15-12-2021,,46361-0373,IN,"1,252.88"
14727,15-12-2021,,46816,IN,85.59
14731,15-12-2021,suntrust,46808,IN,"2,332.24"
14731,15-12-2021,suntrust,46634-4369,IN,
14736,15-12-2021,comerica,90404,CA,22.53
14737,15-12-2021,,90814,CA,400
14738,15-12-2021,,90212,CA,450
14739,15-12-2021,chase,,,१00.00
14739,15-12-2021,chase,,,81
14740,15-12-2021,,40324,KY,4
14745,15-12-2021,chase,,,9.7944
14748,15-12-2021,wells fargo,87507-3554,NM,4.1221
14750,14-12-2021,bank of america,20814-1337,MD,10
14750,14-12-2021,bank of america,20814-1012,MD,
14750,14-12-2021,bank of america,20814-6236,MD,
14750,15-12-2021,,90004,CA,
14751,15-12-2021,wells fargo,89149-6447,NV,23.3
14753,15-12-2021,,,,36.54
14755,15-12-2021,bank of america,91773-3818,CA,969
14756,15-12-2021,bank of america,91711-5104,CA,230
14758,15-12-2021,chase,,,69
14758,15-12-2021,chase,,,5.8
14759,14-12-2021,,19422,PA,
